File_Name,Avg_Entropy,Avg_Wordsize,Avg_Length,Avg_Num_Equals,Avg_Num_Dashes,Avg_Num_Slashes,Avg_Num_Pluses,Avg_Sum_RepChars,No_of_Strings
ZZContagio121.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio122.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio123.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio124.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio125.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio126.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio127.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio128.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio129.apk,0.3181,46.8333,9.8333,0.0,0.0,0.0,0.0,4.3333,11
ZZContagio13.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio130.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio131.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio132.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio133.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio134.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio135.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio136.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio137.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio138.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio139.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio14.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio140.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio141.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio142.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio143.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio144.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio145.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio146.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio147.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio148.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio149.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio15.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio150.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio151.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio152.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio153.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio154.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio155.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio156.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio157.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio158.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio159.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio16.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio160.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio161.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio162.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio163.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio164.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio165.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio166.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio167.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio168.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio169.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio17.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio170.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio171.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio172.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio173.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio174.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio175.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio176.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio178.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio179.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio18.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio180.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio181.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio182.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio183.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio184.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio185.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio186.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio187.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio188.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio189.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio19.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio190.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio191.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio192.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio193.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio194.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio195.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio196.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio197.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio198.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio199.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio2.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio200.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio201.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio202.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio203.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio206.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio207.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio208.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio209.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio21.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio210.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio211.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio213.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio215.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio216.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio217.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio218.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio219.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio22.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio220.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio221.apk,0.1928,43.5,6.5,0.0,0.0,1.0,0.0,4.0,1
ZZContagio223.apk,0.2025,48.5,11.5,0.0,0.0,1.5,0.0,9.0,1
ZZContagio224.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio225.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio226.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio227.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio228.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio229.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio23.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio230.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio231.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio232.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio233.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio234.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio235.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio236.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio237.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio24.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio25.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio26.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio27.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio28.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio29.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio3.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio30.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio31.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio32.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio33.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio34.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio35.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio36.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio37.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio38.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio39.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio4.apk,0.1138,41.0,4.0,0.0,0.0,0.0,0.0,1.3333,2
ZZContagio41.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio42.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio43.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio44.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio45.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio46.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio47.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio48.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio49.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio5.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio50.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio51.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio52.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio53.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio54.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio55.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio56.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio57.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio58.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio59.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio6.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio60.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio61.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio62.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio63.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio64.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio65.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio66.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio69.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio7.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio70.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio71.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio72.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio73.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio74.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio75.apk,0.3684,49.5294,12.5294,0.0,0.0,0.0,0.0,5.2941,16
ZZContagio76.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio77.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio78.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio79.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio8.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio80.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio81.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio82.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio83.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio84.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio85.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio87.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio88.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio89.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio9.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio90.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio91.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio92.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio93.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio94.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio95.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio96.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio97.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio98.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ZZContagio99.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Zsone1.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Zsone10.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Zsone11.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Zsone12.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Zsone2.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Zsone3.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Zsone4.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Zsone5.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Zsone6.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Zsone7.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Zsone8.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Zsone9.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider1.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider10.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider11.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider12.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider13.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider14.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider15.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider16.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider2.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider3.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider4.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider5.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider6.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider7.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider8.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
jSMSHider9.apk,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0
zHash1.apk,0.253,44.3333,7.3333,0.0,0.0,0.0,0.0,2.1111,17
zHash10.apk,0.2481,44.2,7.2,0.0,0.0,0.0,0.0,2.0,14
zHash11.apk,0.253,44.3333,7.3333,0.0,0.0,0.0,0.0,2.1111,17
zHash2.apk,0.2481,44.2,7.2,0.0,0.0,0.0,0.0,2.0,14
zHash3.apk,0.253,44.3333,7.3333,0.0,0.0,0.0,0.0,2.1111,17
zHash4.apk,0.253,44.3333,7.3333,0.0,0.0,0.0,0.0,2.1111,17
zHash5.apk,0.253,44.3333,7.3333,0.0,0.0,0.0,0.0,2.1111,17
zHash6.apk,0.253,44.3333,7.3333,0.0,0.0,0.0,0.0,2.1111,17
zHash7.apk,0.253,44.3333,7.3333,0.0,0.0,0.0,0.0,2.1111,17
zHash8.apk,0.253,44.3333,7.3333,0.0,0.0,0.0,0.0,2.1111,17
zHash9.apk,0.253,44.3333,7.3333,0.0,0.0,0.0,0.0,2.1111,17
