Family,Variety,File_Name,Avg_Entropy,Avg_Wordsize,Avg_Length,Avg_Num_Equals,Avg_Num_Dashes,Avg_Num_Slashes,Avg_Num_Pluses,Avg_Sum_RepChars,class
Airpush,variety1,0630f8c03027d987c59781e3e8e8680f,0.3737,56.5309,19.5309,0.0714,0.1199,0.1411,0.0062,12.6693,0
Airpush,variety1,064619a1572d600113834daf5ab9071b,0.3586,52.3177,15.3177,0.0504,0.0735,0.1205,0.0246,8.6247,0
Airpush,variety1,064f806854ad922906a5c439a64d44d1,0.3441,53.3189,16.3189,0.1023,0.0409,0.1817,0.0012,10.1023,0
Airpush,variety1,0651c186199e9f581dccc0ac4ae3f4eb,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,0651daafcbc75a8f258a2163adf237ba,0.3442,53.3189,16.3189,0.1023,0.0409,0.1817,0.0012,10.0975,0
Airpush,variety1,0651faae9d3dcdb31e1a4dccb94234bd,0.3871,59.1732,22.1732,0.0471,0.0491,0.0665,0.0233,15.0888,0
Airpush,variety1,0677e3968a766383010fde19b144319a,0.3847,68.828,31.828,0.1079,0.0569,0.172,0.0706,24.726,0
Airpush,variety1,067abd88e1311a0484be19657ff3e884,0.392,64.6071,27.6071,0.0952,0.0393,0.1776,0.0903,20.4891,0
Airpush,variety1,067ce3cdea967bdeec598e87fd50df7e,0.3664,56.5832,19.5832,0.0601,0.0401,0.2084,0.0,12.7976,0
Airpush,variety1,069062f47b6c4fbe4ee5b352f3dcadbd,0.3642,55.6496,18.6496,0.0791,0.0341,0.1767,0.0,11.8961,0
Airpush,variety1,06a62053ebd238dcca7430d5033c1e75,0.3381,50.4859,13.4859,0.0113,0.0226,0.1412,0.0,7.3672,0
Airpush,variety1,06ae6a677577df56adec6df9bb82071a,0.3685,56.666,19.666,0.0607,0.0405,0.1984,0.0,12.8583,0
Airpush,variety1,06d5bd17747ff79fad478063464b1e39,0.3876,71.1537,34.1537,0.1077,0.0599,0.2038,0.0996,26.8826,0
Airpush,variety1,06ee6c5285e7652c17719a8a3cc7113e,0.4014,60.3621,23.3621,0.0622,0.0353,0.0504,0.0167,16.0983,0
Airpush,variety1,06fbe6bca6b6d0630028097214a70e61,0.3708,56.2495,19.2495,0.0592,0.0335,0.1343,0.009,12.5239,0
Airpush,variety1,06fee88ca26fa228cd02c02ba494a8dd,0.4046,75.5279,38.5279,0.0615,0.0586,0.2025,0.1125,31.0756,0
Airpush,variety1,0701dedf6cdbb9a6b4c445c19488b77a,0.3724,54.6671,17.6671,0.1151,0.0484,0.1434,0.0047,10.8884,0
Airpush,variety1,0730952b05cd61470893176a864543a8,0.3685,56.6615,19.6615,0.058,0.0387,0.1896,0.0,12.8801,0
Airpush,variety1,0734c0a4e94f54ed503586af2f5870f7,0.3908,58.4067,21.4067,0.0511,0.045,0.0707,0.0212,14.2675,0
Airpush,variety1,0735a4fe6bf46a032c3bfeea65fcd216,0.3851,57.135,20.135,0.157,0.0362,0.1328,0.0,13.0044,0
Airpush,variety1,07479d49d979c9ab2d647f672c00c16e,0.3804,75.7626,38.7626,0.0588,0.0656,0.2802,0.145,31.5901,0
Airpush,variety1,074fb92b87874294edb92fad4cce29ab,0.3971,66.3678,29.3678,0.0695,0.0821,0.1312,0.0567,21.9813,0
Airpush,variety1,074ff68c59f41bcab06f4bfbf6b60a24,0.3535,51.3535,14.3535,0.1111,0.0168,0.0976,0.0,7.8047,0
Airpush,variety1,0753487067d0b91e71f7304aa6f4a572,0.4012,62.0928,25.0928,0.0984,0.0407,0.0646,0.0234,17.6069,0
Airpush,variety1,0765d439251c747c98e3b9c8a49c6077,0.3792,90.5267,53.5267,0.0436,0.089,0.3885,0.2671,46.6715,0
Airpush,variety1,0769d9c0d4935fc7156567be032df234,0.3956,60.6543,23.6543,0.0339,0.0314,0.089,0.0311,16.4883,0
Airpush,variety1,076b43e80179b6ce7ed904f7216b2fc8,0.3821,70.8236,33.8236,0.1154,0.0586,0.2289,0.1067,26.6225,0
Airpush,variety1,077203eb53ab2f2516afe269d01ea99e,0.397,62.5261,25.5261,0.0631,0.0476,0.0646,0.0326,18.1417,0
Airpush,variety1,077546151f481b90e303f6f2af79ef33,0.3837,67.5156,30.5156,0.1085,0.0536,0.2044,0.0792,23.3629,0
Airpush,variety1,07760224edd5299688577ddbec1060e9,0.3661,53.3146,16.3146,0.0828,0.0199,0.1424,0.0,9.394,0
Airpush,variety1,077b64fb2de560d23d8a29b3a026ff48,0.3884,71.5059,34.5059,0.1095,0.058,0.219,0.1083,27.2283,0
Airpush,variety1,077be818403268eab9ac9153a8db82fe,0.3841,68.5053,31.5053,0.0946,0.0556,0.1779,0.0732,24.5262,0
Airpush,variety1,0788e423f7732d3b90df06d5809d496b,0.3956,59.9714,22.9714,0.0556,0.0291,0.0566,0.0211,15.8035,0
Airpush,variety1,078fe7ea8946d2827572f5b7817f93c2,0.3783,59.6102,22.6102,0.1066,0.0266,0.1386,0.0305,15.7244,0
Airpush,variety1,07949b6631133cd71b89ef34fa7222ea,0.3802,75.6164,38.6164,0.0571,0.0685,0.2785,0.1317,31.4452,0
Airpush,variety1,079bb3dcc261d0dc23e00eb4a079579c,0.3958,59.38,22.38,0.0641,0.0585,0.0576,0.0184,15.1979,0
Airpush,variety1,079f520a141fa393ba74dcc8fae29cf7,0.3809,56.7423,19.7423,0.1584,0.0359,0.1109,0.0011,12.735,0
Airpush,variety1,079f53cc1dc011c6bea8dff0aa7c4ee7,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,07ac15d40a7c92f8c7b62ac7cefde1fc,0.3799,55.7184,18.7184,0.0671,0.0812,0.0819,0.0022,11.6816,0
Airpush,variety1,07baf508baddc8e96bad642063d1e4f5,0.3694,56.6974,19.6974,0.0601,0.0401,0.1964,0.0,12.8838,0
Airpush,variety1,07c0e75cadc822c2e21a7cb7924f9a92,0.379,56.1857,19.1857,0.1487,0.0271,0.1095,0.0088,12.2781,0
Airpush,variety1,07c455baf36cc047573fcaa39c40a153,0.3978,60.7251,23.7251,0.0502,0.0332,0.071,0.0275,16.5074,0
Airpush,variety1,07d2753ca63b7abc89dd91d8492700e2,0.4013,61.2521,24.2521,0.069,0.0349,0.0635,0.0237,16.9206,0
Airpush,variety1,07f4c7688d0e5d808c4a68b725f9697c,0.3686,56.6775,19.6775,0.0609,0.0406,0.1988,0.0,12.8722,0
Airpush,variety1,0805c9c6e2bffcc74c938b30ab07a1e1,0.3781,56.3623,19.3623,0.0718,0.0645,0.1444,0.0122,12.4729,0
Airpush,variety1,0811b2356983558bfb81fe7a4ccad222,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,08139817e45bc3ec1c82bec99ef1d400,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,083402d4dc3af7210b15609a0ed35c41,0.3834,68.839,31.839,0.034,0.0537,0.208,0.1006,24.7403,0
Airpush,variety1,0843b42aaea96f015a421676cb22b26c,0.3792,57.5074,20.5074,0.1249,0.0314,0.1445,0.013,13.5589,0
Airpush,variety1,0855bc5721e3b2b98e17a7953e87a1e7,0.3801,57.0886,20.0886,0.0587,0.0318,0.1363,0.0,13.1881,0
Airpush,variety1,0858b6fafe1e8429079a0259a9e5768d,0.3952,68.6725,31.6725,0.0536,0.0495,0.1937,0.0727,24.151,0
Airpush,variety1,0860f79aa2dc2d08519584466bd423a9,0.3844,57.152,20.152,0.1596,0.0358,0.1498,0.0,13.0369,0
Airpush,variety1,0869721624bad4577fdd44670fc5a0b9,0.3979,62.9436,25.9436,0.0782,0.068,0.1364,0.0635,18.6907,0
Airpush,variety1,086bcfdbd0ff93acc32447f796d81b6d,0.3915,58.5819,21.5819,0.0765,0.0363,0.1281,0.0075,14.4159,0
Airpush,variety1,086cacc4f22f3a64d44b00129b756b80,0.3758,55.9171,18.9171,0.0414,0.0249,0.1193,0.0,12.0414,0
Airpush,variety1,08767e64baab09cc926928e6f1504b2d,0.3749,74.0261,37.0261,0.06,0.0696,0.2443,0.1009,30.1017,0
Airpush,variety1,088616d9c9169015f72fa5771452442d,0.3625,52.7643,15.7643,0.0495,0.0759,0.117,0.0217,9.0067,0
Airpush,variety1,088fef70ddb7f96ed190afba7abac2eb,0.3941,59.8212,22.8212,0.037,0.028,0.0757,0.0228,15.6788,0
Airpush,variety1,089b32fcd17097e68a7a821875ee48e2,0.3722,60.2705,23.2705,0.0399,0.0636,0.1552,0.0086,16.3761,0
Airpush,variety1,089bb7f9739da8d75d1f70ca52d78a58,0.3441,53.3189,16.3189,0.1023,0.0409,0.1817,0.0012,10.1011,0
Airpush,variety1,08a8830ee424cc0d6d03fb70fb06b2a8,0.3619,52.6102,15.6102,0.0249,0.0376,0.032,0.0088,9.1923,0
Airpush,variety1,08acf58d2d80839a29b547a73e76da01,0.3699,72.3091,35.3091,0.083,0.0575,0.1826,0.0843,28.4745,0
Airpush,variety1,08b16a7ad56541f636971a98a3d5df3b,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,08b4d920b8bae1949a210a8cb640cf1c,0.3389,50.3873,13.3873,0.0116,0.0231,0.1156,0.0,7.2312,0
Airpush,variety1,08b77745882b34d3c18830bdba928c0d,0.3868,69.1672,32.1672,0.1088,0.0577,0.1762,0.0716,25.0331,0
Airpush,variety1,08d53397f2aced3100c8573f674a1652,0.4001,61.5938,24.5938,0.0707,0.0394,0.0759,0.0254,17.2721,0
Airpush,variety1,08d80ccb6a31c30cb155d4d2bb22c72b,0.3948,59.6911,22.6911,0.0541,0.0296,0.0544,0.0215,15.5381,0
Airpush,variety1,08d81796fb475851ec5ffda1034fda1e,0.3441,53.3189,16.3189,0.1023,0.0409,0.1817,0.0012,10.1011,0
Airpush,variety1,08df8632bb334aae6165eec197f45252,0.3953,62.2592,25.2592,0.0853,0.0924,0.1041,0.032,17.9052,0
Airpush,variety1,08f50b755322f8bebe19af6f0967f256,0.3984,81.862,44.862,0.086,0.0346,0.8173,0.4651,37.5882,0
Airpush,variety1,08fa982e13f2762f03f1f03ce546afb1,0.3765,70.5831,33.5831,0.0527,0.0632,0.1993,0.0754,26.656,0
Airpush,variety1,09012f8ecd5673574fa9650bbe01a150,0.3747,54.1641,17.1641,0.0752,0.0322,0.1365,0.0031,10.0368,0
Airpush,variety1,090288086ac1d5a6f8119e78fc6633a1,0.3808,75.5377,38.5377,0.0581,0.0679,0.276,0.1305,31.3424,0
Airpush,variety1,090cf0372056f41f5407f5f0217e0895,0.4002,58.9344,21.9344,0.0962,0.0478,0.1555,0.011,14.4955,0
Airpush,variety1,0918066d51b30c3db5828b4ed8e82a05,0.3968,59.6237,22.6237,0.1006,0.0325,0.0655,0.0185,15.3829,0
Airpush,variety1,091896205cf67bb93b00844b4b81d6a2,0.3868,69.3093,32.3093,0.1098,0.0564,0.174,0.0722,25.1728,0
Airpush,variety1,091a5468eb1a290c2c3e6bb339cbf564,0.3887,70.9294,33.9294,0.1062,0.0565,0.2056,0.1073,26.6446,0
Airpush,variety1,091cf8e0d9fb857587e8401e6727772b,0.3956,64.1227,27.1227,0.0527,0.0329,0.1676,0.0815,19.9469,0
Airpush,variety1,09213fedcd094add0eb9e185a447a04e,0.3799,55.7177,18.7177,0.0671,0.0812,0.0819,0.0022,11.6755,0
Airpush,variety1,0941b38e07f83a73d9b2c99661bad0c7,0.3711,66.0846,29.0846,0.0739,0.0512,0.2009,0.0722,22.3786,0
Airpush,variety1,0941f18a0f86ed1734ad17af26839da9,0.36,54.5733,17.5733,0.0603,0.0358,0.1596,0.0049,10.9316,0
Airpush,variety1,094bfc3a10f22d52d375b88b0a22565f,0.3577,55.2581,18.2581,0.0661,0.0623,0.1085,0.0025,11.702,0
Airpush,variety1,094db6b4ea1a8eddafbf6ae0b554f40d,0.3968,59.6237,22.6237,0.1006,0.0325,0.0655,0.0185,15.3829,0
Airpush,variety1,0956d9c18bab317eaa7ad14e363e86d0,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,095ed14a5cf2a872791300cc3d5c3028,0.3693,60.9635,23.9635,0.1524,0.0555,0.1973,0.0528,16.9069,0
Airpush,variety1,096769831c0a20856f81a46b1836bbe3,0.3868,69.3093,32.3093,0.1098,0.0564,0.174,0.0722,25.171,0
Airpush,variety1,0970c2fa55c9e252daa015ba2a641f4a,0.3871,70.0855,33.0855,0.1157,0.0598,0.187,0.0746,25.9332,0
Airpush,variety1,097a307110510a9fdb9a39eaef0a368d,0.3537,51.3535,14.3535,0.1111,0.0168,0.0976,0.0,7.798,0
Airpush,variety1,09808ee2dafb449509b5413bc6dbc783,0.3712,56.2177,19.2177,0.0829,0.1348,0.1517,0.0042,12.3174,0
Airpush,variety1,0981f8ef2ef62026ba78edf6f85fa7ff,0.3799,57.7068,20.7068,0.1245,0.0326,0.1433,0.0127,13.7485,0
Airpush,variety1,0986b789df6765571560943859d66f2f,0.3976,64.6762,27.6762,0.0456,0.0376,0.0915,0.0311,20.4244,0
Airpush,variety1,0991f078cf4732924dddf48796f6581f,0.377,67.4564,30.4564,0.0682,0.0936,0.2024,0.083,23.2656,0
Airpush,variety1,09972ca23bc07c57a4fa32bde7112a1b,0.3536,51.3434,14.3434,0.1111,0.0168,0.0976,0.0,7.7912,0
Airpush,variety1,09a575b77e437016a8752570d9d4fe4d,0.3814,110.4429,73.4429,0.0537,0.0673,0.1388,0.0463,66.419,0
Airpush,variety1,09b1ef0bd7c6d7ba29990630738fcd37,0.3588,53.9193,16.9193,0.0466,0.0598,0.1001,0.0063,10.2712,0
Airpush,variety1,09b2d87c922a39306d99841dfeb1320e,0.3939,59.9371,22.9371,0.0377,0.0296,0.0615,0.0225,15.8051,0
Airpush,variety1,09b56f88efb2324190ea6e246d2e08c7,0.3947,65.9031,28.9031,0.1981,0.0489,0.1291,0.0631,21.4471,0
Airpush,variety1,09b725829d7f4f7db110ee8c42f3c42b,0.3681,55.6994,18.6994,0.0787,0.1252,0.1406,0.0039,11.9368,0
Airpush,variety1,09b811868fb62b83fa27e2d1d79e8a92,0.3995,63.1241,26.1241,0.0664,0.0382,0.0989,0.0537,18.8032,0
Airpush,variety1,09c2da268c441ead945329c53a5a7bc8,0.3824,57.6952,20.6952,0.1154,0.0665,0.1131,0.0008,13.6012,0
Airpush,variety1,09c8e4da42f46b72392941921a4137b6,0.366,53.3212,16.3212,0.0828,0.0199,0.1424,0.0,9.4007,0
Airpush,variety1,09ebdb1143fdd00e4b53f3fbfe961db5,0.3748,58.4113,21.4113,0.0541,0.1195,0.2496,0.0083,14.4932,0
Airpush,variety1,09f7187074177c0ff327270faff709a1,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,0a0419c325f0851f05f64a04bfc3cb7f,0.3738,56.5309,19.5309,0.0714,0.1199,0.1411,0.0062,12.6667,0
Airpush,variety1,0a09cf2082303494084591f9dddef889,0.344,52.112,15.112,0.0322,0.0569,0.0978,0.0062,8.9115,0
Airpush,variety1,0a0de8870c3338dbd0392a2a9649491d,0.3719,55.3533,18.3533,0.1185,0.0285,0.15,0.0037,11.6533,0
Airpush,variety1,0a1583b308914d53db38ee5faeaabd45,0.376,58.933,21.933,0.0517,0.0354,0.1828,0.0191,15.1292,0
Airpush,variety1,0a19e2042e2cb275f07e75da50c15930,0.3818,58.143,21.143,0.1231,0.0399,0.1389,0.0123,14.1354,0
Airpush,variety1,0a1b02e7377a88445516119dd1c4939f,0.3768,56.7316,19.7316,0.0526,0.0337,0.1389,0.0,12.8568,0
Airpush,variety1,0a1fc800465e64f9deaa063b81688509,0.3948,59.5753,22.5753,0.049,0.0673,0.0758,0.0719,15.2929,0
Airpush,variety1,0a27567e9ebd8b67b3a11b96a8da90b5,0.3993,60.3323,23.3323,0.0602,0.04,0.0679,0.0239,16.0289,0
Airpush,variety1,0a2d3dbe46b20e9b303c65b232df2cc4,0.3982,60.088,23.088,0.0548,0.0326,0.0611,0.0195,15.8738,0
Airpush,variety1,0a2e5f22aabcb7f9d24a1454df9e72a6,0.401,61.8749,24.8749,0.068,0.0407,0.0738,0.0257,17.5742,0
Airpush,variety1,0a3e7c7a84c3beb1374a5a8024b2f6c7,0.3963,63.858,26.858,0.0433,0.036,0.1112,0.0648,19.6079,0
Airpush,variety1,0a4b796da44b692a0d1b04a17db10166,0.3982,61.4482,24.4482,0.0734,0.0341,0.068,0.0265,17.1923,0
Airpush,variety1,0a516b437f447f7d466c616e798ecd7d,0.3198,54.2142,17.2142,0.0284,0.0543,0.0881,0.0294,11.6775,0
Airpush,variety1,0a8a5d179347b9db20c54c94a356848d,0.4013,60.7117,23.7117,0.1098,0.0382,0.0648,0.02,16.3068,0
Airpush,variety1,0a8ac4639846f4e0b454a0744b636698,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,0a9451e5713ed734fdf7c0d6cf4d4f43,0.3751,58.802,21.802,0.0772,0.0335,0.279,0.0164,14.9345,0
Airpush,variety1,0a9db3c50c941be73c2dffceb0ba1dd8,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,0abd7c5a4d578516b48de35a1b254284,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,0abed07e135764e3d78c772b1d14d976,0.3808,75.5377,38.5377,0.0581,0.0679,0.276,0.1305,31.3424,0
Airpush,variety1,0ac1754c59deea18df2173a985345dd7,0.3969,62.082,25.082,0.0767,0.0998,0.102,0.0308,17.693,0
Airpush,variety1,0ad1f69a25ce8aa68d2b5a933532c8d9,0.3792,75.8657,38.8657,0.0559,0.0668,0.2981,0.1436,31.7244,0
Airpush,variety1,0ad49e35ffeccbaea4d24bc529f15012,0.3666,53.3663,16.3663,0.0825,0.0198,0.1419,0.0,9.4191,0
Airpush,variety1,0ad8a16615abe457b85c2a44d3f35e8c,0.3867,59.503,22.503,0.051,0.0553,0.2348,0.0296,15.3106,0
Airpush,variety1,0ae8cca33323c0b88ca075e00bdbb430,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,0ae92b36670e23ba5f7eced13812a6d2,0.3774,73.8295,36.8295,0.0568,0.0679,0.2349,0.0984,29.8677,0
Airpush,variety1,0afb814b109a8c024fea875559fe270c,0.3818,58.143,21.143,0.1231,0.0399,0.1389,0.0123,14.1354,0
Airpush,variety1,0b032b7da26c25d5c8b66cb832b60a44,0.397,59.4997,22.4997,0.0854,0.0319,0.0573,0.0182,15.2509,0
Airpush,variety1,0b09417a3c23dc1325d1566a29fff9c1,0.3981,60.3441,23.3441,0.0481,0.033,0.0713,0.0238,16.193,0
Airpush,variety1,0b0bdb58dc15ba96a4580307de1c0b3e,0.3837,67.5156,30.5156,0.1085,0.0536,0.2044,0.0792,23.3629,0
Airpush,variety1,0b1312445ccb5f939dce404903a01fcf,0.4014,60.3615,23.3615,0.0622,0.0353,0.0504,0.0167,16.0979,0
Airpush,variety1,0b4458eadf665263a8ff6a6bf6b14ab0,0.3802,57.9382,20.9382,0.0807,0.0344,0.1446,0.014,13.9979,0
Airpush,variety1,0b4bd8dc61ab8df5a42b3c1d83d2821a,0.3679,53.6974,16.6974,0.0919,0.0975,0.1129,0.003,9.8369,0
Airpush,variety1,0b57c7257634c2d2763644939d4e83ba,0.3661,53.3013,16.3013,0.0828,0.0199,0.1424,0.0,9.3709,0
Airpush,variety1,0b590799d62277d65a3788a23f571fb5,0.3745,56.5756,19.5756,0.0721,0.1201,0.1423,0.0062,12.6895,0
Airpush,variety1,0b639485e183cfb4cc507b992209ab6c,0.3956,59.9714,22.9714,0.0556,0.0291,0.0566,0.0211,15.8035,0
Airpush,variety1,0b69e013bc3a8e064cbb1218abaae11b,0.3441,53.3189,16.3189,0.1023,0.0409,0.1817,0.0012,10.1035,0
Airpush,variety1,0b73aab48467dadc3b34607c42ca52d2,0.3892,58.1752,21.1752,0.0861,0.0352,0.083,0.0137,13.9645,0
Airpush,variety1,0b7506551cd9adf195c421502524b774,0.3809,66.3197,29.3197,0.1258,0.0792,0.1403,0.0627,22.2275,0
Airpush,variety1,0b7f862caab395a1883f455d63216fdb,0.3989,60.144,23.144,0.0778,0.0539,0.0599,0.0205,15.8764,0
Airpush,variety1,0b896c2262100c4e25f2756aa54f8dd4,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,0b8ba8409ed150610a0813fa72104195,0.3867,110.4647,73.4647,0.1047,0.0579,0.7344,0.5932,66.3571,0
Airpush,variety1,0b979439f6d7a8ee632e38534a0f0db5,0.3529,53.3126,16.3126,0.0539,0.0348,0.1078,0.0083,9.8889,0
Airpush,variety1,0b9fa0dd7ef8b2fef57c84a83e95bb4c,0.3978,60.9889,23.9889,0.0471,0.0538,0.0743,0.0394,16.7893,0
Airpush,variety1,0ba16ffd8ca123f1260520fa29451042,0.3627,55.6708,18.6708,0.0525,0.0368,0.1716,0.0,11.9335,0
Airpush,variety1,0ba377ed29b0298fe0a403eca90bbed4,0.3852,68.1108,31.1108,0.1057,0.0522,0.2122,0.0823,23.9499,0
Airpush,variety1,0ba7aee299f75cc7b5091c996457f0fc,0.3805,57.7607,20.7607,0.0501,0.0728,0.119,0.0065,13.593,0
Airpush,variety1,0bc3d38f4e8d7b53c503a88798828005,0.4024,67.2706,30.2706,0.0667,0.0384,0.1932,0.1009,22.9342,0
Airpush,variety1,0bc80472a2c62f474080c9eb90398329,0.3819,57.4776,20.4776,0.0547,0.0314,0.0565,0.0036,13.4176,0
Airpush,variety1,0bcdb8071353fb277e969a2c01c00e60,0.3441,53.3189,16.3189,0.1023,0.0409,0.1817,0.0012,10.1011,0
Airpush,variety1,0bcfc5daad6b49c75b819e7b1330575c,0.3441,53.3189,16.3189,0.1023,0.0409,0.1817,0.0012,10.1011,0
Airpush,variety1,0bdd2b1785532b9d8dae7a6db5abcc35,0.3912,66.7809,29.7809,0.0816,0.0497,0.1593,0.0672,22.5074,0
Airpush,variety1,0be328848bdede82cece219ab6da0831,0.3679,55.6814,18.6814,0.0518,0.0518,0.1454,0.0013,11.7269,0
Airpush,variety1,0bef302e63f3d13107ec1c71cb7bd28c,0.386,57.9223,20.9223,0.1051,0.0964,0.1146,0.0258,13.7244,0
Airpush,variety1,0c06f79f11efd1e75f6b3f6efff04307,0.3537,51.3535,14.3535,0.1111,0.0168,0.0976,0.0,7.7912,0
Airpush,variety1,0c078cfa2ef80692164c9a9af41147e2,0.4031,61.2424,24.2424,0.053,0.0485,0.1402,0.0177,16.8924,0
Airpush,variety1,0c08c3e7b9648d589b36ce47d667576f,0.3868,69.1642,32.1642,0.1088,0.0577,0.1762,0.0716,25.0319,0
Airpush,variety1,0c12af577a7b5ca57e8b941b6eeddc25,0.3744,54.0026,17.0026,0.0325,0.0981,0.0871,0.0016,9.9885,0
Airpush,variety1,0c140dfd21dfefe72f848da160be6136,0.3627,52.7706,15.7706,0.1191,0.0729,0.1147,0.0003,8.9425,0
Airpush,variety1,0c14951cf27ab4c3dc2fef14c3eb0c3a,0.3947,63.3609,26.3609,0.0952,0.0495,0.1177,0.0682,19.0906,0
Airpush,variety1,0c26ab1229d7b96ca4c7151d4a429297,0.3577,55.2581,18.2581,0.0661,0.0623,0.1085,0.0025,11.702,0
Airpush,variety1,0c2c38914f2a909aff44edab17da5060,0.3852,57.1383,20.1383,0.1553,0.0351,0.1043,0.0,13.0234,0
Airpush,variety1,0c3285b344f12472044458b5af6f59f4,0.3943,59.8009,22.8009,0.0358,0.0284,0.0686,0.0206,15.6916,0
Airpush,variety1,0c33e2f3ff62d77748d6e9d17e68a318,0.3801,75.9946,38.9946,0.056,0.0677,0.2986,0.1439,31.8336,0
Airpush,variety1,0c34320122543536e710549392d04c23,0.3738,56.5309,19.5309,0.0714,0.1199,0.1411,0.0062,12.6675,0
Airpush,variety1,0c38bdde25f17515c43bc6efb53aade2,0.3824,55.7728,18.7728,0.1006,0.0275,0.0781,0.0,11.8184,0
Airpush,variety1,0c38edcc1fe84063c8520a83536b8d74,0.3641,62.5635,25.5635,0.0615,0.0481,0.2615,0.0,18.8827,0
Airpush,variety1,0c3e5981befcaa101a4c7e19a63bb061,0.3702,57.8037,20.8037,0.0789,0.0336,0.198,0.0176,14.0503,0
Airpush,variety1,0c3fd055355de0f5f10e78aaf64dceb1,0.3686,56.7308,19.7308,0.0607,0.0405,0.2065,0.0,12.9211,0
Airpush,variety1,0c4d1c8689bb1d069508eaf89d680f3b,0.3799,55.7195,18.7195,0.0671,0.0812,0.0819,0.0022,11.6762,0
Airpush,variety1,0c5185ee82a0fc117d7c5df73cf04fe9,0.3845,56.4962,19.4962,0.0995,0.0261,0.0894,0.0,12.4458,0
Airpush,variety1,0c548488e9179a1bfd34a3d248534a79,0.366,53.3344,16.3344,0.0828,0.0199,0.1424,0.0,9.4106,0
Airpush,variety1,0c584509fc333367d1a30826c213c8fd,0.3989,60.5443,23.5443,0.0815,0.0633,0.0766,0.0228,16.2733,0
Airpush,variety1,0c6470cb57cb0bb3d4dcf673fccb7c9c,0.3958,68.5727,31.5727,0.0374,0.0512,0.0738,0.0413,24.0216,0
Airpush,variety1,0c73ba7df08ee797f083aa108f4f6e44,0.4039,60.8742,23.8742,0.0499,0.0316,0.1193,0.0166,16.5291,0
Airpush,variety1,0c7eeaaeed8023c2295cbe5c3ab56f05,0.3788,65.3952,28.3952,0.09,0.0967,0.1963,0.0636,21.3188,0
Airpush,variety1,0c8c0d2367efee439f392c8805feefd4,0.3955,60.9905,23.9905,0.0528,0.0363,0.0796,0.0265,16.803,0
Airpush,variety1,0c8f7afdaf3f91306502b96014d355d6,0.3622,55.3708,18.3708,0.0444,0.0556,0.1097,0.0111,11.6069,0
Airpush,variety1,0c96e8a4919e6bb8c4e283cbbf9027ad,0.3901,60.9692,23.9692,0.0805,0.0401,0.0867,0.0271,16.7913,0
Airpush,variety1,0c9ad5845e2aee9408d9320f7cf15ab2,0.4084,69.1912,32.1912,0.0824,0.0628,0.1005,0.0574,24.6441,0
Airpush,variety1,0ca859817780e17e78e777d1d865ef73,0.3897,59.1863,22.1863,0.1024,0.0387,0.1185,0.0119,15.0768,0
Airpush,variety1,0ca9dd470062f5ffe90af3c32e5dcad9,0.3956,59.9714,22.9714,0.0556,0.0291,0.0566,0.0211,15.8035,0
Airpush,variety1,0cc1436e1e0813e5bbed2c9f31c8dd87,0.3777,57.6019,20.6019,0.0643,0.1081,0.1334,0.0062,13.6156,0
Airpush,variety1,0cc35bbcf7524610c0b074e2b611e57c,0.4007,60.833,23.833,0.1065,0.039,0.0617,0.0209,16.4641,0
Airpush,variety1,0ccec348c1b3d795c6c4889c4fab6b2d,0.3862,56.0853,19.0853,0.1021,0.0698,0.0965,0.0012,12.0243,0
Airpush,variety1,0cd202b947fc5b140df75c906115c11c,0.3957,59.8922,22.8922,0.0582,0.0291,0.0567,0.0209,15.7175,0
Airpush,variety1,0cd5a09a403c2edf29b4add947b95d2a,0.3751,55.9189,18.9189,0.0702,0.0263,0.114,0.0066,11.7939,0
Airpush,variety1,0ceadbeaa330b6154d52d0fe98c3e46c,0.3807,75.6571,38.6571,0.0577,0.0683,0.2769,0.1313,31.478,0
Airpush,variety1,0cf0b05391af9979b1c04c2f623ef8c6,0.366,53.3079,16.3079,0.0828,0.0199,0.1424,0.0,9.3808,0
Airpush,variety1,0cf433d49e3014b034d2aee84a20492b,0.3777,58.9851,21.9851,0.0513,0.0438,0.1828,0.0187,15.1465,0
